WORD,OFREQ,ARC,NCOUNT,INVERSENCOUNT
ARROGATING,0.011142501,0.325765342,0,1
ARRON,0.190435469,0.217018396,0,1
ARROW,12.65788078,0.598818004,3498,0.000285796
ARROWED,0.010129547,0.264934838,0,1
ARROWHEAD,1.525509715,0.413258672,0,1
ARROWHEADS,0.50141257,0.343858987,0,1
ARROWROOT,0.162072748,0.296779037,0,1
ARROWS,6.933674335,0.56495899,657,0.001519757
ARROYO,3.134081602,0.495952308,0,1
ARSE,0.331236154,0.278940976,0,1
ARSEHOLE,0.030388638,0.202936739,0,1
ARSENAL,16.73907471,0.583795011,2256,0.000443066
ARSENALS,0.438609362,0.309918582,0,1
ARSENIC,2.574930668,0.520037055,0,1
ARSES,0.052673642,0.177533507,0,1
ARSON,3.256649017,0.505342543,0,1
ARSONIST,0.364663661,0.269261539,0,1
ART,267.2802429,0.679783702,8444,0.000118413
ARTEMIS,2.88590765,0.486727089,0,1
ARTERIAL,4.068025589,0.515623271,0,1
ARTERIES,2.878817081,0.55192107,1,0.5
ARTERIOLOSCLEROSIS,0.019246139,0.302381158,0,1
ARTERIOSCLEROSIS,0.184357747,0.292874098,0,1
ARTERY,6.999516487,0.55192107,1,0.5
ARTFUL,0.60068208,0.3271496,0,1
ARTFULLY,0.227914795,0.240644455,0,1
ARTFULNESS,0.016207274,0.251827508,0,1
ARTHRITIC,0.180305928,0.289189249,0,1
ARTHRITICS,0.001012955,0.152712941,0,1
ARTHRITIS,2.974034786,0.571432531,3,0.25
ARTHUR,58.70173264,0.660818398,7245,0.000138007
ARTICHOKE,0.323132515,0.283153415,0,1
ARTICHOKES,0.155995011,0.313712507,0,1
ARTICLE,94.3212738,0.675875485,8148,0.000122714
ARTICLED,0.622967124,0.346569031,0,1
ARTICLES,61.95939636,0.654274583,6650,0.000150353
ARTICULATE,1.932717443,0.481068879,0,1
ARTICULATED,4.203761578,0.551017344,6,0.142857149
ARTICULATELY,0.022285001,0.208950967,0,1
ARTICULATENESS,0.006077728,0.351154476,0,1
ARTICULATING,0.502425492,0.336170346,0,1
ARTICULATION,2.450337172,0.486920297,0,1
ARTICULATIONS,0.322119564,0.295580536,0,1
ARTIFACT,3.748944998,0.551209927,3,0.25
ARTIFACTS,13.95648861,0.596443713,2995,0.000333778
ARTIFICE,0.335287988,0.271469176,0,1
ARTIFICES,0.054699551,0.186214566,0,1
ARTIFICIAL,22.99913406,0.633152425,5497,0.000181884
ARTIFICIALITY,0.15903388,0.214252323,0,1
ARTIFICIALLY,2.89603734,0.542852461,0,1
ARTILLERIST,0.049634777,0.18906799,0,1
ARTILLERY,40.0076561,0.605435073,3393,0.000294638
ARTISAN,1.683530569,0.427651912,0,1
ARTISANS,3.134081602,0.530892134,0,1
ARTIST,116.2314758,0.661846936,7342,0.000136184
ARTISTE,0.908620298,0.371341228,0,1
ARTISTES,1.306711435,0.432165056,0,1
ARTISTIC,35.59623718,0.643414676,6489,0.000154083
ARTISTICALLY,1.32899642,0.443495184,0,1
ARTISTRY,1.316841006,0.447102159,0,1
ARTISTS,117.2039185,0.660623908,7405,0.000135026
ARTLESS,0.065842047,0.17642732,0,1
ARTLESSLY,0.004051819,0.329803258,0,1
ARTLESSNESS,0.008103637,0.31512475,0,1
ARTS,166.4102173,0.654079676,6646,0.000150444
ARTURO,3.374151945,0.527918875,0,1
ARTY,0.347443432,0.280846417,0,1
ARUM,0.307938218,0.219298691,0,1
ARYAN,2.645837545,0.495812416,0,1
ARYANS,0.799221218,0.374528706,0,1
AS,8284.90625,0.70462358,9755,0.000102501
ASA,4.295940399,0.544799984,0,1
ASBESTOS,2.443246603,0.488462478,0,1
ASCEND,2.238629818,0.449813098,0,1
ASCENDANCY,1.445486307,0.423465639,0,1
ASCENDANT,0.57333231,0.294541657,0,1
ASCENDED,4.512712955,0.502431989,0,1
ASCENDENT,0.037479322,0.19336383,0,1
ASCENDING,3.880629063,0.546124697,0,1
ASCENDS,1.235804677,0.411738873,0,1
ASCENSION,4.761899471,0.541913688,0,1
ASCENT,6.086844444,0.552224398,1,0.5
ASCENTS,1.258089662,0.394902349,0,1
ASCERTAIN,1.727087617,0.471836656,0,1
ASCERTAINABLE,0.051660687,0.172007337,0,1
ASCERTAINED,1.021058321,0.363183111,0,1
ASCERTAINING,0.304899335,0.27694273,0,1
ASCETIC,1.822305322,0.47220394,0,1
ASCETICISM,0.785039842,0.393374294,0,1
ASCETICS,0.549021423,0.348239183,0,1
ASCRIBE,0.661459386,0.340334833,0,1
ASCRIBED,3.666895866,0.547668636,0,1
ASCRIBES,0.50951618,0.302699149,0,1
ASCRIPTION,0.19144842,0.228219241,0,1
ASEPTIC,0.219811156,0.284767032,0,1
ASEXUAL,0.853920758,0.388550818,0,1
ASH,13.99599457,0.603896141,3797,0.000263296
ASHAMED,1.895238161,0.454944849,0,1
ASHAMEDLY,0.002025909,0.415047407,0,1
ASHBY,2.044142485,0.471372694,0,1
ASHCAN,0.15498206,0.255247205,0,1
ASHE,1.492082119,0.4223634,0,1
ASHEN,0.181318879,0.209991455,0,1
ASHES,10.43241978,0.570978105,1113,0.000897666
ASHLEE,0.448738903,0.315067649,0,1
ASHLEIGH,0.243109107,0.255100906,0,1
ASHLEY,10.17310333,0.602803767,3090,0.00032352
ASHORE,7.152472496,0.568512261,224,0.004444445
ASHTON,5.095161915,0.565126538,316,0.003154574
ASHTRAY,0.241083205,0.239132747,0,1
ASHTRAYS,0.139787734,0.230219737,0,1
ASHY,0.187396601,0.265360594,0,1
ASIA,75.02448273,0.649874926,6507,0.000153657
ASIAN,78.41990662,0.634308636,5599,0.000178571
ASIANS,2.424000502,0.502572954,0,1
ASIATIC,3.146237135,0.477297336,0,1
ASIATICS,0.070906825,0.179223612,0,1
ASIDE,26.77542877,0.661344528,7604,0.000131492
ASIDES,0.485205263,0.324081153,0,1
ASIMOV,2.802845478,0.497125328,0,1
ASININE,0.037479322,0.186915964,0,1
ASK,23.84191322,0.632234335,5666,0.00017646
ASKANCE,0.059764322,0.176606789,0,1
ASKED,89.45301056,0.67373538,7920,0.000126247
ASKEW,0.767819583,0.362311423,0,1
ASKING,20.02712631,0.628366232,5362,0.000186463
ASKS,29.97737885,0.625735641,4603,0.000217202
ASLANT,0.010129547,0.273218989,0,1
ASLEEP,5.10833025,0.562054813,126,0.007874016
ASOCIAL,0.073945686,0.173720598,0,1
ASP,1.48397851,0.4114981,0,1
ASPARAGUS,0.731353223,0.394733697,0,1
ASPECT,23.34252739,0.640264809,5877,0.000170126
ASPECTS,41.64053726,0.654428124,6616,0.000151126
ASPEN,3.54128933,0.517502367,0,1
ASPENS,0.095217735,0.232005745,0,1
ASPERITY,0.048621822,0.201095462,0,1
ASPERSION,0.064829096,0.176997051,0,1
ASPERSIONS,0.098256595,0.170242921,0,1
ASPHALT,4.366847515,0.535256803,0,1
ASPHALTED,0.106360234,0.264421672,0,1
ASPHODEL,0.137761831,0.188323393,0,1
ASPHYXIATE,0.047608867,0.173179731,0,1
ASPHYXIATING,0.053686596,0.178434744,0,1
ASPHYXIATION,0.462920278,0.307057738,0,1
ASPIC,0.124593422,0.200130135,0,1
ASPIDISTRA,0.079010464,0.174990356,0,1
ASPIDISTRAS,0.004051819,0.39395225,0,1
ASPIRANT,0.365676612,0.265699446,0,1
ASPIRANTS,0.349469334,0.293196082,0,1
ASPIRATE,0.15498206,0.242705837,0,1
ASPIRATION,1.737217188,0.440837622,0,1
ASPIRATIONS,4.016365051,0.555653095,16,0.05882353
ASPIRE,1.153755307,0.384412318,0,1
ASPIRED,1.153755307,0.384121776,0,1
ASPIRES,0.768832564,0.333492637,0,1
ASPIRIN,1.326970577,0.460922599,0,1
ASPIRING,4.28682375,0.557287455,123,0.008064516
ASPIRINS,0.015194319,0.241670161,0,1
ASS,3.318439245,0.524678886,0,1
ASSAIL,0.147891372,0.192922801,0,1
ASSAILANT,1.073731899,0.402918249,0,1
ASSAILANTS,0.953190327,0.393030345,0,1
ASSAILED,0.473049819,0.298964918,0,1
ASSAILING,0.072932735,0.161022082,0,1
ASSASSIN,6.363380909,0.568110704,652,0.001531394
ASSASSINATE,3.840111017,0.541276813,0,1
ASSASSINATED,8.326486588,0.562833607,127,0.0078125
ASSASSINATING,0.638161421,0.368079096,0,1
ASSASSINATION,18.1531601,0.596048474,2944,0.000339559
ASSASSINATIONS,1.749372602,0.480210871,0,1
ASSASSINS,3.744893312,0.552610755,2,0.333333343
ASSAULT,32.33756256,0.626022279,5193,0.00019253
ASSAULTED,4.21591711,0.566422939,5,0.166666672
ASSAULTING,1.829396009,0.471046895,0,1
ASSAULTS,4.138932705,0.564398825,21,0.045454547
ASSAY,1.630856991,0.477903813,0,1
ASSAYED,0.137761831,0.241755739,0,1
ASSAYING,0.107373193,0.206321672,0,1
ASSEGAI,0.069893867,0.195253521,0,1
ASSEGAIS,0.019246139,0.219173163,0,1
ASSEMBLAGE,1.680491686,0.417988569,0,1
ASSEMBLAGES,0.683744371,0.397557765,0,1
ASSEMBLE,4.004209518,0.549725711,3,0.25
ASSEMBLED,16.24576569,0.620161235,4867,0.000205423
ASSEMBLES,0.758702993,0.332613826,0,1
ASSEMBLIES,7.095746994,0.562216878,510,0.001956947
ASSEMBLING,2.201150417,0.472119302,0,1
ASSEMBLY,113.9270096,0.642063618,5915,0.000169033
ASSEMBLYMAN,1.393825531,0.471927732,0,1
ASSENT,2.753210783,0.479558319,0,1
ASSENTED,0.310977072,0.298299044,0,1
ASSENTING,0.042544093,0.187926829,0,1
ASSENTS,0.068880916,0.166218847,0,1
ASSERT,5.355491161,0.564372063,557,0.001792115
ASSERTED,9.395153999,0.596316695,2907,0.000343879
ASSERTING,3.002397537,0.550541699,3,0.25
ASSERTION,4.176412106,0.559224963,94,0.010526316
ASSERTIONS,1.978300333,0.511204064,0,1
ASSERTIVE,0.811376631,0.356094718,0,1
ASSERTIVELY,0.052673642,0.154800177,0,1
ASSERTIVENESS,0.260329336,0.26599282,0,1
ASSERTS,5.642157078,0.57516861,1256,0.000795545
ASSES,0.495334804,0.288939625,0,1
ASSESS,6.233722687,0.571118355,877,0.001138952
ASSESSED,5.932875156,0.564296663,686,0.001455604
ASSESSES,0.675640762,0.405111939,0,1
ASSESSING,2.863622665,0.557292521,3,0.25
ASSESSMENT,19.07292175,0.621648788,4513,0.000221533
ASSESSMENTS,3.783385515,0.562980294,181,0.005494506
ASSESSOR,1.134509206,0.390869081,0,1
ASSESSORS,0.488244116,0.316333681,0,1
ASSET,10.60056973,0.588501096,2332,0.000428633
ASSETS,25.90327644,0.619535148,4542,0.000220119
ASSHOLE,0.3281973,0.283992708,0,1
ASSHOLES,0.082049325,0.197043315,0,1
ASSIDUITY,0.051660687,0.170823023,0,1
ASSIDUOUS,0.190435469,0.21562387,0,1
ASSIDUOUSLY,0.296795696,0.247719139,0,1
ASSIGN,3.606118441,0.548627853,2,0.333333343
ASSIGNATION,0.15903388,0.187042966,0,1
ASSIGNATIONS,0.045582958,0.182662681,0,1
ASSIGNED,72.93476105,0.651407957,6434,0.0001554
ASSIGNEE,0.19550024,0.249720842,0,1
ASSIGNING,2.542516232,0.515147805,0,1
ASSIGNMENT,15.2044487,0.606378198,4038,0.000247586
ASSIGNMENTS,7.31251955,0.575803161,1620,0.000616903
ASSIGNS,2.584047318,0.48029232,0,1
ASSIMILATE,1.132483244,0.391624242,0,1
ASSIMILATED,2.983151436,0.490773022,0,1
ASSIMILATING,0.466972083,0.324186832,0,1
ASSIMILATION,3.316413403,0.551132739,2,0.333333343
ASSIST,28.58861923,0.645660281,6183,0.000161708
ASSISTANCE,42.12776947,0.658369482,7022,0.000142389
ASSISTANT,84.50473022,0.644534528,5610,0.000178221
ASSISTANTS,5.766750813,0.559310734,411,0.002427184
ASSISTED,24.79105186,0.642376304,6011,0.000166334
ASSISTING,8.843093872,0.592391968,2756,0.000362713
ASSISTS,17.97994423,0.57102561,1073,0.000931099
ASSIZE,0.475075722,0.322775543,0,1
ASSIZES,0.502425492,0.322775543,0,1
ASSOCIATE,38.25017929,0.635197043,5479,0.000182482
ASSOCIATED,119.461792,0.684554577,8478,0.000117938
ASSOCIATES,18.47831917,0.624546349,5354,0.000186741
ASSOCIATING,1.445486307,0.421857268,0,1
ASSOCIATION,238.8324127,0.669540703,7332,0.00013637
ASSOCIATIONS,20.60045815,0.624399006,4774,0.000209424
ASSOCIATIVELY,0.012155456,0.249023274,0,1
ASSONANCE,0.117502734,0.321068972,0,1
ASSORT,0.016207274,0.285561174,0,1
ASSORTED,2.145437956,0.520532191,0,1
ASSORTMENT,2.644824505,0.539493859,0,1
ASSORTMENTS,0.077997506,0.182971358,0,1
ASST,0.373780251,0.343714267,0,1
ASSUAGE,0.318067759,0.241977334,0,1
ASSUAGED,0.088127054,0.172356084,0,1
ASSUAGING,0.028362729,0.187025785,0,1
ASSUME,14.75267124,0.616393626,4376,0.000228467
ASSUMED,42.87330627,0.657297432,7188,0.000139101
ASSUMES,7.299351215,0.587536752,2124,0.000470588
ASSUMING,10.32707214,0.607067943,3809,0.000262467
ASSUMPTION,11.73305321,0.598879039,3008,0.000332336
ASSUMPTIONS,5.640131474,0.57068193,609,0.001639344
ASSURANCE,5.165055752,0.560390592,210,0.004739337
ASSURANCES,1.370527625,0.427159786,0,1
ASSURE,2.966944218,0.569201589,1,0.5
ASSURED,6.170919418,0.576161206,1558,0.000641437
ASSUREDLY,0.174228191,0.218522698,0,1
ASSURES,2.010715008,0.494981468,0,1
ASSURING,1.386734843,0.442878515,0,1
ASSYRIAN,4.632241726,0.560463786,6,0.142857149
ASTAIRE,1.278348684,0.424933493,0,1
ASTER,0.984591901,0.307284772,0,1
ASTERIA,0.107373193,0.165229335,0,1
ASTERISK,1.388760805,0.367761165,0,1
ASTERISKS,0.202590927,0.254401386,0,1
ASTERN,0.740469813,0.446502745,0,1
ASTEROID,22.7124691,0.538827538,0,1
ASTEROIDAL,0.053686596,0.235689938,0,1
ASTEROIDS,3.103693008,0.52941972,0,1
ASTERS,0.073945686,0.205611005,0,1
ASTHMA,3.193845987,0.554161966,3,0.25
ASTHMATIC,0.257290483,0.257139087,0,1
ASTHMATICS,0.071919776,0.228252992,0,1
ASTIGMATISM,0.272484809,0.295029342,0,1
ASTIR,0.058751367,0.192530632,0,1
ASTONISH,0.190435469,0.221903384,0,1
ASTONISHED,1.372553468,0.418788463,0,1
ASTONISHES,0.048621822,0.172250375,0,1
ASTONISHING,2.466544628,0.486205578,0,1
ASTONISHINGLY,0.476088673,0.298107266,0,1
ASTONISHMENT,0.751612306,0.338080615,0,1
ASTOUND,0.053686596,0.169701934,0,1
ASTOUNDED,0.473049819,0.304861069,0,1
ASTOUNDING,1.731139421,0.419748455,0,1
ASTOUNDS,0.022285001,0.215877891,0,1
ASTRAKHAN,0.740469813,0.322212368,0,1
ASTRAL,2.148476839,0.453148246,0,1
ASTRAY,0.954203248,0.348105907,0,1
ASTRID,1.280374646,0.389592648,0,1
ASTRIDE,0.758702993,0.349127173,0,1
ASTRINGENCY,0.064829096,0.233337492,0,1
ASTRINGENT,0.402143002,0.328547418,0,1
ASTRODOME,0.563202798,0.327943176,0,1
ASTROLABE,0.512555063,0.291135401,0,1
ASTROLOGER,1.161858916,0.3878313,0,1
ASTROLOGERS,0.920775771,0.399102747,0,1
ASTROLOGICAL,1.62072742,0.479614019,0,1
ASTROLOGY,3.962678432,0.55708456,1,0.5
ASTRONAUT,5.018177032,0.545570612,0,1
ASTRONAUTICS,0.718184829,0.399216384,0,1
ASTRONAUTS,3.76920414,0.535973966,0,1
ASTRONOMER,6.919493198,0.554764688,8,0.111111112
ASTRONOMERS,3.836059093,0.548967302,1,0.5
ASTRONOMICAL,10.26224327,0.568908989,983,0.00101626
ASTRONOMICALLY,0.14991729,0.219500735,0,1
ASTRONOMY,11.82320595,0.574215889,1266,0.000789266
ASTROPHYSICS,1.929678559,0.519295394,0,1
ASTUTE,1.163884878,0.384436935,0,1
ASTUTELY,0.099269554,0.163528964,0,1
ASTUTENESS,0.061790232,0.166361168,0,1
ASUNDER,0.251212746,0.228340521,0,1
ASYLUM,10.47091198,0.581933796,2194,0.000455581
ASYLUMS,0.615876436,0.342376113,0,1
ASYMMETRIC,2.272057295,0.527008295,0,1
ASYMMETRICAL,1.354320288,0.471100658,0,1
ASYMMETRICALLY,0.207655698,0.258879751,0,1
ASYMMETRY,0.991682589,0.421707213,0,1
ASYMPTOTIC,1.179079175,0.53405875,0,1
ASYMPTOTICALLY,0.57333231,0.450470865,0,1
AT,5251.869141,0.698309779,9356,0.000106872
ATAVISM,0.070906825,0.177293852,0,1
ATAVISTIC,0.1408007,0.184780061,0,1
ATE,4.642371178,0.559077322,5,0.166666672
ATELIER,1.229726911,0.388686925,0,1
ATHABASCAN,0.14586547,0.249148414,0,1
ATHEISM,1.935756326,0.509581327,0,1
ATHEIST,2.930477858,0.497520715,0,1
ATHEISTIC,0.599669158,0.36570859,0,1
ATHEISTS,1.246947169,0.429759026,0,1
ATHENA,3.726660013,0.526103079,0,1
ATHENIAN,4.073090553,0.539949238,0,1
ATHENIANS,2.201150417,0.485452682,0,1
ATHENS,27.51184845,0.614257336,4467,0.000223814
ATHLETE,16.72388077,0.579608917,1448,0.000690131
ATHLETES,18.01438522,0.597295105,3327,0.000300481
ATHLETIC,46.74279022,0.622953951,4812,0.000207771
ATHLETICISM,0.596630275,0.355765134,0,1
ATHLETICS,32.68703461,0.600705624,3025,0.000330469
ATHWART,0.056725457,0.162357613,0,1
ATISHOO,0.005064773,0.432726949,0,1
ATKINS,4.093349457,0.567945063,247,0.004032258
ATKINSON,4.714290619,0.568047822,360,0.002770083
ATLANTA,37.82980347,0.626331985,5048,0.000198059
ATLANTIC,66.24520874,0.641843557,6106,0.000163747
ATLANTIS,5.971367359,0.553789079,44,0.022222223
ATLAS,9.446814537,0.577148259,1780,0.000561482
ATLASES,0.483179361,0.342861563,0,1
ATMOSPHERE,25.95594978,0.62964946,5269,0.000189753
ATMOSPHERES,1.071705937,0.433934003,0,1
ATMOSPHERIC,10.66641235,0.586165845,1888,0.000529381
ATOLL,5.847786903,0.557652175,1,0.5
ATOM,9.627120972,0.569122732,762,0.001310616
ATOMIC,17.9323349,0.606677651,3801,0.000263019
ATOMIZE,0.031401593,0.206807017,0,1
ATOMIZED,0.131684095,0.229295865,0,1
ATOMS,11.49095726,0.579561472,539,0.001851852
ATONAL,0.512555063,0.367866337,0,1
ATONALITY,0.17726706,0.283738464,0,1
ATONALLY,0.001012955,0.21279709,0,1
ATONE,0.532814145,0.325153202,0,1
ATONED,0.139787734,0.241737768,0,1
ATONEMENT,1.889160395,0.473031372,0,1
ATONING,0.150930241,0.225599051,0,1
ATOP,8.917039871,0.581014335,1405,0.000711238
ATROCIOUS,0.473049819,0.294257551,0,1
ATROCIOUSLY,0.022285001,0.225707635,0,1
ATROCITIES,3.834033251,0.551762223,1,0.5
ATROCITY,0.679692566,0.345484048,0,1
ATROPHIED,0.123580463,0.210811615,0,1
ATROPHIES,0.038492277,0.193794936,0,1
ATROPHY,1.12032783,0.472297788,0,1
ATTABOY,0.01316841,0.231165066,0,1
ATTACH,5.57327652,0.55393666,81,0.012195121
ATTACHE,0.569280505,0.334658951,0,1
ATTACHED,43.04550552,0.648079574,6247,0.000160051
ATTACHES,1.690621257,0.452002138,0,1
ATTACHING,2.075544119,0.499017715,0,1
ATTACHMENT,7.738973141,0.579873443,1644,0.000607903
ATTACHMENTS,1.754437447,0.481901854,0,1
ATTACK,155.9666443,0.67105484,7990,0.000125141
ATTACKED,56.29799271,0.646898746,6042,0.000165481
ATTACKER,4.041688919,0.557608247,5,0.166666672
ATTACKERS,4.30708313,0.563682675,39,0.025
ATTACKING,21.72179985,0.626733422,5370,0.000186185
ATTACKS,66.54402924,0.659707427,7325,0.0001365
ATTAIN,6.209412098,0.566096365,698,0.001430615
ATTAINABLE,0.717171848,0.358092278,0,1
ATTAINDER,0.567254603,0.314776748,0,1
ATTAINED,11.30254745,0.58660537,2237,0.000446828
ATTAINING,3.479499102,0.524452388,0,1
ATTAINMENT,1.985391021,0.473425746,0,1
ATTAINMENTS,0.299834579,0.267380953,0,1
ATTAINS,0.890387118,0.355585009,0,1
ATTAR,0.338326842,0.257231236,0,1
ATTEMPT,105.5316391,0.684088707,8573,0.000116632
ATTEMPTED,60.01148224,0.670497,7685,0.000130107
ATTEMPTING,26.57992935,0.647656739,6391,0.000156446
ATTEMPTS,65.12487793,0.676419437,8190,0.000122085
ATTEND,40.56984711,0.633231759,5580,0.000179179
ATTENDANCE,21.814991,0.614449918,4503,0.000222025
ATTENDANCES,1.181105137,0.412234843,0,1
ATTENDANT,4.112595558,0.549408257,14,0.06666667
ATTENDANTS,2.47768712,0.483110756,0,1
ATTENDED,122.2737503,0.641632736,5000,0.00019996
ATTENDING,27.33255386,0.631946266,5488,0.000182183
ATTENDS,4.491440773,0.556949198,44,0.022222223
ATTENTION,77.90431213,0.679537237,8614,0.000116077
ATTENTIONS,1.215545535,0.39229697,0,1
ATTENTIVE,0.742495716,0.338464111,0,1
ATTENTIVELY,0.143839553,0.20820567,0,1
ATTENTIVENESS,0.110412054,0.204975665,0,1
ATTENUATE,0.30084753,0.290213078,0,1
ATTENUATED,0.665511191,0.361997902,0,1
ATTENUATION,1.148690581,0.492288411,0,1
ATTEST,1.168949604,0.379133761,0,1
ATTESTATION,0.444687068,0.291530222,0,1
ATTESTED,5.077941418,0.555499434,4,0.200000003
ATTESTING,0.494321853,0.30412522,0,1
ATTESTS,0.71919781,0.322096556,0,1
ATTIC,4.465104103,0.559240997,3,0.25
ATTICS,0.308951169,0.30478695,0,1
ATTIRE,3.265765667,0.560002446,1,0.5
ATTIRED,0.322119564,0.285798758,0,1
ATTITUDE,19.48924637,0.631506622,5762,0.000173521
ATTITUDES,8.833977699,0.589812934,2252,0.000443853
ATTITUDINIZING,0.001012955,0.166298226,0,1
ATTORNEY,46.00738525,0.620723486,4393,0.000227583
ATTORNEYS,7.161589146,0.569363832,724,0.00137931
ATTRACT,15.64407158,0.610129893,4089,0.000244499
ATTRACTED,33.05372238,0.648597836,6526,0.00015321
ATTRACTING,7.854450226,0.573122025,1307,0.000764526
ATTRACTION,20.2094574,0.617438197,4822,0.00020734
ATTRACTIONS,15.38070297,0.592307985,2425,0.000412201
ATTRACTIVE,15.07580376,0.618446589,4733,0.000211238
ATTRACTIVELY,0.210694566,0.239678904,0,1
ATTRACTIVENESS,0.933944166,0.387011319,0,1
ATTRACTS,7.854450226,0.562280357,381,0.002617801
ATTRIBUTABLE,1.824331284,0.469133645,0,1
ATTRIBUTE,6.274240971,0.576668143,1311,0.000762195
ATTRIBUTED,27.87448502,0.639974833,5882,0.000169981
ATTRIBUTES,12.06327629,0.611222088,3817,0.000261917
ATTRIBUTING,1.055498719,0.398183614,0,1
ATTRIBUTION,2.215331793,0.484552205,0,1
ATTRITION,1.796981454,0.440484017,0,1
ATTUNED,0.430505723,0.300427675,0,1
ATWOOD,1.609584928,0.455591768,0,1
ATYPICAL,1.995520592,0.461734653,0,1
ATYPICALLY,0.158020929,0.192298844,0,1
AU,9.346532822,0.568105221,1043,0.000957854
AUBERGINE,0.115476824,0.274952531,0,1
AUBERGINES,0.051660687,0.355182946,0,1
AUBREY,2.998345613,0.553445637,8,0.111111112
AUBURN,9.026438713,0.570494115,454,0.002197802
AUCTION,11.70469093,0.58251673,2312,0.000432339
AUCTIONED,2.081621647,0.465754092,0,1
AUCTIONEER,0.634109616,0.31208393,0,1
AUCTIONEERS,0.306925267,0.265648782,0,1
AUCTIONING,0.247160926,0.261486828,0,1
AUCTIONS,2.209254026,0.511296988,0,1
AUDACIOUS,0.879244626,0.356102556,0,1
AUDACIOUSLY,0.071919776,0.149887308,0,1
AUDACITY,0.603720963,0.30302003,0,1
AUDIBILITY,0.056725457,0.194578886,0,1
AUDIBLE,2.23964262,0.503862202,0,1
AUDIBLY,0.201577976,0.247376934,0,1
AUDIENCE,61.99586105,0.658915102,7534,0.000132714
AUDIENCES,18.32536125,0.61333859,4611,0.000216826
AUDIO,39.57512283,0.630020797,5378,0.000185908
AUDIOVISUAL,2.371326685,0.518554449,0,1
AUDIT,5.833605766,0.568081081,325,0.003067485
AUDITED,0.811376631,0.394464999,0,1
AUDITING,1.738230109,0.525674462,0,1
AUDITION,7.620457649,0.568049431,689,0.001449275
AUDITIONED,3.807696342,0.555508614,2,0.333333343
AUDITIONING,1.169962645,0.449165344,0,1
AUDITIONS,3.690193653,0.551343024,1,0.5
AUDITOR,3.656766176,0.528350174,0,1
AUDITORIUM,10.91458607,0.568692684,748,0.001335114
AUDITORIUMS,0.520658672,0.379737377,0,1
AUDITORS,1.539691091,0.479704142,0,1
AUDITORY,2.537451267,0.55386889,1,0.5
AUDITS,1.049420953,0.491036832,0,1
AUDRA,0.285653204,0.29257223,0,1
AUDREY,3.907979012,0.567916214,298,0.003344482
AUDUBON,2.062375546,0.454781651,0,1
AUG,2.990242004,0.500738323,0,1
AUG.,1.51132834,0.43632555,0,1
AUGER,0.871140957,0.332467854,0,1
AUGERS,0.094204783,0.212571576,0,1
AUGHT,0.084075235,0.188619047,0,1
AUGMENT,2.118088245,0.494867891,0,1
AUGMENTATION,1.151729465,0.397465825,0,1
AUGMENTED,4.966516495,0.561956406,526,0.001897533
AUGMENTING,0.624993026,0.335577369,0,1
AUGMENTS,0.344404578,0.279983073,0,1
AUGUR,0.285653204,0.222714514,0,1
AUGURED,0.036466368,0.193804786,0,1
AUGURIES,0.041531138,0.192919701,0,1
AUGURS,0.125606373,0.181556791,0,1
AUGURY,0.141813651,0.202529758,0,1
AUGUST,383.9280396,0.674920857,7644,0.000130804
AUGUSTA,8.426769257,0.569815636,678,0.001472754
AUGUSTAN,0.554086208,0.326842159,0,1
AUGUSTINE,8.291033745,0.563880026,570,0.001751313
